id,id_client,id_product,qtd,total,sale_date,product_name,price,category,client_name,city,state,brl_cost,cost_total,profit,margin_pct,year,month,weekday
137,17,62,5,511110.0,2024-11-14,Motor Diesel Yanmar Velocity 37HP,102221.97,propulsao,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,100003.9,500019.5,11090.5,2.17,2024,11,3
138,45,86,4,355388.35,2023-06-11,Motor Diesel Volvo Helix Evo Force 144HP,93523.13,propulsao,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,77196.15,308784.6,46603.75,13.11,2023,6,6
139,38,123,1,2638.15,2024-12-22,Cabo de Nylon Danforth Orca Aero,2777.07,ancoragem,Mateus Antunes,Fortaleza do Tabocão,TO,2294.95,2294.95,343.2,13.01,2024,12,6
140,20,83,5,640318.05,2024-05-29,Motor Diesel Yanmar Dash Nitro 184HP,134803.88,propulsao,Bruno Silva,Santarém Novo,PA,179198.5,895992.5,-255674.45,-39.93,2024,5,2
141,29,127,5,7359.65,2024-06-15,Cabo de Nylon Delta Velocity Core Mako,1549.35,ancoragem,Gabriela Moraes Macedo Nunes,Fortaleza,CE,1481.2,7406.0,-46.35,-0.63,2024,6,5
142,9,34,5,24588.0,2024-12-28,Transponder AIS Helix Torque,4917.53,eletronicos,Lucas Guedes Cunha Lopes,João Pessoa,PB,4758.3,23791.5,796.5,3.24,2024,12,5
143,23,142,5,3925.4,2024-03-16,Âncora Danforth Vector Evo,826.41,ancoragem,Bruna Mendonça Rodrigues,Santos,SP,748.55,3742.75,182.65,4.65,2024,3,5
144,27,116,4,10302.0,2024-01-15,Cabo de Nylon Delta Velocity Oceanic Abyss,2575.52,ancoragem,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,2511.2,10044.8,257.2,2.5,2024,1,0
145,3,122,12,15076.5,2023-10-16,Corrente Danforth Zenith Oceanic Torque,1322.47,ancoragem,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,1113.15,13357.8,1718.7,11.4,2023,10,0
146,11,70,10,343554.0,2023-12-26,Motor Diesel Parsun Boost Helix Velocity 146HP,34355.43,propulsao,Victor Torres Monteiro,Porto Seguro,BA,27743.15,277431.5,66122.5,19.25,2023,12,1
147,24,129,1,3102.7,2023-07-01,Corrente Delta Boost,3266.21,ancoragem,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,3309.9,3309.9,-207.2,-6.68,2023,7,5
148,13,111,15,61064.1,2024-09-06,Boia de Arqueamento Danforth Aero Dash,4285.23,ancoragem,Carlos Guimarães Martins,Santarém,PA,4301.85,64527.75,-3463.65,-5.67,2024,9,4
149,7,57,1,112851.45,2024-07-13,Motor de Popa Honda Vector Kinetic 174HP,118790.57,propulsao,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,102433.9,102433.9,10417.55,9.23,2024,7,5
150,5,114,13,9871.45,2024-04-06,Boia de Arqueamento Danforth Tidal Zen Swift,799.29,ancoragem,Pedro Freitas,Santarém Novo,PA,762.3,9909.9,-38.45,-0.39,2024,4,5
151,45,39,6,177797.0,2023-12-15,GPS Furuno Vector,29632.83,eletronicos,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,26354.35,158126.1,19670.9,11.06,2023,12,4
152,27,82,8,413072.0,2023-06-06,Motor Elétrico Volvo Nautic Vox 118HP,51634.04,propulsao,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,48851.45,390811.6,22260.4,5.39,2023,6,1
153,48,30,11,336990.65,2023-12-30,Transponder AIS Boost,32247.87,eletronicos,Letícia Torres Peixoto Oliveira,Suape (Ipojuca),PE,32792.2,360714.2,-23723.55,-7.04,2023,12,5
154,22,137,10,32162.25,2024-02-17,Âncora Danforth Impulse,3385.47,ancoragem,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,3369.9,33699.0,-1536.75,-4.78,2024,2,5
155,12,21,9,78611.0,2024-06-22,GPS AIS Nautic Thrust,8734.56,eletronicos,Rafael Pereira Barros,Fortaleza do Tabocão,TO,7924.8,71323.2,7287.8,9.27,2024,6,5
156,11,44,13,133464.55,2024-10-22,GPS Simrad Zen Hydra Peak,10806.84,eletronicos,Victor Torres Monteiro,Porto Seguro,BA,10796.7,140357.1,-6892.55,-5.16,2024,10,1
157,48,17,1,13337.05,2024-04-24,Rádio AIS Oceanic Pulse,14038.78,eletronicos,Letícia Torres Peixoto Oliveira,Suape (Ipojuca),PE,14165.7,14165.7,-828.65,-6.21,2024,4,2
158,9,138,5,19869.25,2024-11-27,Boia de Arqueamento Delta Peak Boost Thrust,4183.05,ancoragem,Lucas Guedes Cunha Lopes,João Pessoa,PB,4184.4,20922.0,-1052.75,-5.3,2024,11,2
159,24,66,15,188574.0,2024-07-03,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,12571.63,propulcao,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,11488.5,172327.5,16246.5,8.62,2024,7,2
160,8,121,11,40637.0,2023-05-27,Âncora Danforth Oceanic Helix Flux,3694.27,ancoragem,Luiz Alves Pimentel,Aracaju,SE,3388.3,37271.3,3365.7,8.28,2023,5,5
161,19,126,8,21416.0,2024-09-09,Corrente Danforth Hydro,2677.06,ancoragem,Renata Lima Gomes Coelho Mendonça,Maceió,AL,2335.25,18682.0,2734.0,12.77,2024,9,0
162,12,147,15,43178.45,2024-06-25,Corrente Danforth Force Leviathan Impulse,3030.08,ancoragem,Rafael Pereira Barros,Fortaleza do Tabocão,TO,2960.95,44414.25,-1235.8,-2.86,2024,6,1
163,4,70,7,228463.6,2023-03-09,Motor Diesel Parsun Boost Helix Velocity 146HP,34355.43,propulsao,Thiago Moreira,Rio Branco,AC,27743.15,194202.05,34261.55,15.0,2023,3,3
164,23,9,5,198528.0,2023-09-14,Transponder AIS Titan Pulse,39705.5,eletronicos,Bruna Mendonça Rodrigues,Santos,SP,36293.2,181466.0,17062.0,8.59,2023,9,3
165,23,27,8,125487.4,2023-12-28,GPS Garmin Vortex Maré Drift,16511.45,eletronicos,Bruna Mendonça Rodrigues,Santos,SP,15256.15,122049.2,3438.2,2.74,2023,12,3
166,28,111,2,8570.0,2023-02-17,Boia de Arqueamento Danforth Aero Dash,4285.23,ancoragem,Bianca Rodrigues,Antonina,PR,4301.85,8603.7,-33.7,-0.39,2023,2,4
167,19,122,11,13819.65,2024-08-22,Corrente Danforth Zenith Oceanic Torque,1322.47,ancoragem,Renata Lima Gomes Coelho Mendonça,Maceió,AL,1113.15,12244.65,1575.0,11.4,2024,8,3
168,48,7,6,111257.35,2024-10-05,Radar AIS Zen,19518.77,eletronicos,Letícia Torres Peixoto Oliveira,Suape (Ipojuca),PE,18393.1,110358.6,898.75,0.81,2024,10,5
169,23,101,2,927.0,2023-01-24,Cabo de Nylon Delta Vortex,463.4,ancoragem,Bruna Mendonça Rodrigues,Santos,SP,376.6,753.2,173.8,18.75,2023,1,1
170,16,116,1,2576.0,2023-12-30,Cabo de Nylon Delta Velocity Oceanic Abyss,2575.52,ancoragem,Renata Pacheco Cardoso,Fortaleza,CE,2511.2,2511.2,64.8,2.52,2023,12,5
171,8,24,12,278786.0,2023-12-22,GPS AIS Orca Marlin Velocity,23232.18,eletronicos,Luiz Alves Pimentel,Aracaju,SE,18760.75,225129.0,53657.0,19.25,2023,12,4
172,15,123,13,34296.9,2023-07-26,Cabo de Nylon Danforth Orca Aero,2777.07,ancoragem,Carla Lopes Alves Pacheco Rocha,Fortaleza do Tabocão,TO,2294.95,29834.35,4462.55,13.01,2023,7,2
173,13,131,1,964.0,2023-07-25,Boia de Arqueamento Danforth Core Vortex,963.59,ancoragem,Carlos Guimarães Martins,Santarém,PA,878.1,878.1,85.9,8.91,2023,7,1
174,42,16,6,180036.0,2023-01-09,Sonda Garmin Axis,30005.99,eletronicos,Márcia Figueiredo,Vila do Conde (Barcarena),PA,27457.4,164744.4,15291.6,8.49,2023,1,0
175,19,88,6,275518.05,2023-01-28,Motor Diesel Tohatsu Kinetic Poseidon 113HP,48336.49,propulsao,Renata Lima Gomes Coelho Mendonça,Maceió,AL,49480.5,296883.0,-21364.95,-7.75,2023,1,5
176,32,124,12,45239.0,2024-11-14,Corrente Delta Axis,3769.93,ancoragem,Daniela Teixeira Antunes Coelho Batista,Porto Seguro,BA,3326.15,39913.8,5325.2,11.77,2024,11,3
177,17,69,4,181060.0,2023-03-11,Motor de Popa Torqeedo Ultra Impulse 292HP,45265.02,propulsao,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,40230.55,160922.2,20137.8,11.12,2023,3,5
178,6,143,6,25288.05,2023-07-10,Âncora Delta Hydra Kraken Velocity,4436.43,ancoragem,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza do Tabocão,TO,3831.65,22989.9,2298.15,9.09,2023,7,0
179,41,76,14,1971036.25,2024-09-27,Motor Diesel Honda Aero 205HP,148198.23,propulsao,Pedro Ribeiro Costa Santos Correia,Aratu (Candeias),BA,134099.05,1877386.7,93649.55,4.75,2024,9,4
180,25,38,2,52922.0,2024-05-16,Rádio AIS Force,26461.14,eletronicos,Femininos Antunes Lopes Ribeiro Amaral,São Mateus,ES,24258.05,48516.1,4405.9,8.33,2024,5,3
181,28,127,11,16190.85,2023-02-02,Cabo de Nylon Delta Velocity Core Mako,1549.35,ancoragem,Bianca Rodrigues,Antonina,PR,1481.2,16293.2,-102.35,-0.63,2023,2,3
182,7,115,5,4153.0,2023-09-06,Cabo de Nylon Delta Force Magnum Leviathan,830.59,ancoragem,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,839.5,4197.5,-44.5,-1.07,2023,9,2
183,27,80,9,1163015.0,2023-04-26,Motor de Popa Volvo Maré 69HP,129223.84,propulsao,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,120885.2,1087966.8,75048.2,6.45,2023,4,2
184,33,7,3,55628.2,2024-03-31,Radar AIS Zen,19518.77,eletronicos,Diego Costa Guedes Cunha,Rio Grande,RS,18393.1,55179.3,448.9,0.81,2024,3,6
185,39,27,7,115580.0,2023-01-09,GPS Garmin Vortex Maré Drift,16511.45,eletronicos,Renata Oliveira Siqueira,Suape (Ipojuca),PE,15256.15,106793.05,8786.95,7.6,2023,1,0
186,14,7,10,185428.6,2023-06-23,Radar AIS Zen,19518.77,eletronicos,Gabriela Silva Vieira Amaral,Itacoatiara,AM,18393.1,183931.0,1497.6,0.81,2023,6,4
187,44,80,2,245525.6,2024-09-01,Motor de Popa Volvo Maré 69HP,129223.84,propulsao,Rafael Paiva Vieira,Paranaguá,PR,120885.2,241770.4,3755.2,1.53,2024,9,6
188,26,117,10,41030.0,2024-02-07,Corrente Danforth Zen Abyss Axis,4103.01,ancoragem,Luiz Borges Gomes Araújo,Manaus,AM,4117.0,41170.0,-140.0,-0.34,2024,2,2
190,24,138,8,31790.8,2023-12-18,Boia de Arqueamento Delta Peak Boost Thrust,4183.05,ancoragem,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,4184.4,33475.2,-1684.4,-5.3,2023,12,0
191,43,101,11,5097.0,2024-11-24,Cabo de Nylon Delta Vortex,463.4,ancoragem,Jéssica Farias Cunha,Itaqui (São Luís),MA,376.6,4142.6,954.4,18.72,2024,11,6
192,6,148,9,40916.5,2024-01-26,Âncora Delta Force Barracuda Mako,4785.56,ancoragem,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza do Tabocão,TO,4425.5,39829.5,1087.0,2.66,2024,1,4
193,7,144,6,12620.75,2024-03-01,Boia de Arqueamento Bruce Barracuda,2214.14,ancoragem,Bianca Barros Rocha Torres Siqueira,Cabedelo,PB,2012.7,12076.2,544.55,4.31,2024,3,4
194,9,52,6,82225.0,2024-06-07,Motor Diesel Honda Zen Tidal Mako 26HP,13704.1,propulcao,Lucas Guedes Cunha Lopes,João Pessoa,PB,12133.3,72799.8,9425.2,11.46,2024,6,4
195,9,81,14,1710079.0,2023-06-24,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,122148.49,propulcao,Lucas Guedes Cunha Lopes,João Pessoa,PB,118427.5,1657985.0,52094.0,3.05,2023,6,5
196,8,74,9,779027.0,2023-12-26,Motor de Popa Honda Torque 228HP,86558.56,propulcao,Luiz Alves Pimentel,Aracaju,SE,85801.8,772216.2,6810.8,0.87,2023,12,1
197,2,83,12,1536764.65,2024-01-29,Motor Diesel Yanmar Dash Nitro 184HP,134803.88,propulsao,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,179198.5,2150382.0,-613617.35,-39.93,2024,1,0
198,38,106,10,43849.0,2023-11-14,Âncora Danforth Nitro Titan Vox,4384.87,ancoragem,Mateus Antunes,Fortaleza do Tabocão,TO,4591.85,45918.5,-2069.5,-4.72,2023,11,1
199,2,99,11,1120936.35,2023-10-31,Motor Elétrico Honda Flux Ultra 273HP,107266.66,propulsao,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,94889.3,1043782.3,77154.05,6.88,2023,10,1
200,20,44,7,71865.6,2023-10-20,GPS Simrad Zen Hydra Peak,10806.84,eletronicos,Bruno Silva,Santarém Novo,PA,10796.7,75576.9,-3711.3,-5.16,2023,10,4
201,38,79,11,727615.0,2023-03-24,Motor Diesel Tohatsu Zenith 60HP,66146.85,propulcao,Mateus Antunes,Fortaleza do Tabocão,TO,56744.3,624187.3,103427.7,14.21,2023,3,4
202,27,57,8,950325.0,2023-11-05,Motor de Popa Honda Vector Kinetic 174HP,118790.57,propulsao,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,102433.9,819471.2,130853.8,13.77,2023,11,6
203,13,18,3,79717.0,2023-01-18,Rádio Simrad Axis,26572.45,eletronicos,Carlos Guimarães Martins,Santarém,PA,26325.5,78976.5,740.5,0.93,2023,1,2
204,22,138,8,31790.8,2024-08-24,Boia de Arqueamento Delta Peak Boost Thrust,4183.05,ancoragem,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,4184.4,33475.2,-1684.4,-5.3,2024,8,5
205,41,119,9,27836.9,2023-09-25,Âncora Bruce Aqua,3255.82,ancoragem,Pedro Ribeiro Costa Santos Correia,Aratu (Candeias),BA,3349.4,30144.6,-2307.7,-8.29,2023,9,0
206,9,124,8,28651.05,2024-08-30,Corrente Delta Axis,3769.93,ancoragem,Lucas Guedes Cunha Lopes,João Pessoa,PB,3326.15,26609.2,2041.85,7.13,2024,8,4
207,10,51,15,914265.75,2024-01-09,Motor Diesel Tohatsu Evo Zenith 16HP,64158.99,propulsao,Débora Paiva,Santarém,PA,58845.25,882678.75,31587.0,3.45,2024,1,1
208,37,74,3,259676.0,2024-07-21,Motor de Popa Honda Torque 228HP,86558.56,propulcao,Jéssica Pimentel Borges Nunes Teixeira,Itaqui (São Luís),MA,85801.8,257405.4,2270.6,0.87,2024,7,6
209,38,15,10,278998.0,2024-09-11,Radar Garmin Tidal Thrust,27899.76,eletronicos,Mateus Antunes,Fortaleza do Tabocão,TO,25488.55,254885.5,24112.5,8.64,2024,9,2
210,29,18,12,302925.55,2024-04-02,Rádio Simrad Axis,26572.45,eletronicos,Gabriela Moraes Macedo Nunes,Fortaleza,CE,26325.5,315906.0,-12980.45,-4.29,2024,4,1
211,17,108,14,44496.1,2023-08-31,Boia de Arqueamento Bruce Titan,3345.56,ancoragem,Luís Paiva Costa Cardoso Coelho,Corumbá,MS,3444.15,48218.1,-3722.0,-8.36,2023,8,3
212,5,9,4,150880.9,2023-02-23,Transponder AIS Titan Pulse,39705.5,eletronicos,Pedro Freitas,Santarém Novo,PA,36293.2,145172.8,5708.1,3.78,2023,2,3
213,6,35,8,88044.0,2023-08-27,Radar Furuno Swift,11005.53,eletronicos,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza do Tabocão,TO,10534.25,84274.0,3770.0,4.28,2023,8,6
214,14,66,7,83600.95,2023-11-15,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,12571.63,propulcao,Gabriela Silva Vieira Amaral,Itacoatiara,AM,11488.5,80419.5,3181.45,3.81,2023,11,2
215,43,144,13,28784.0,2023-09-16,Boia de Arqueamento Bruce Barracuda,2214.14,ancoragem,Jéssica Farias Cunha,Itaqui (São Luís),MA,2012.7,26165.1,2618.9,9.1,2023,9,5
216,9,55,3,313463.9,2024-08-09,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,propulsao,Lucas Guedes Cunha Lopes,João Pessoa,PB,110693.4,332080.2,-18616.3,-5.94,2024,8,4
217,22,112,13,26934.4,2023-10-19,Corrente Danforth Tidal,2180.95,ancoragem,Daniela Borges Vieira Farias Mendonça,Aracaju,SE,2032.2,26418.6,515.8,1.92,2023,10,3
218,38,84,8,330021.45,2024-01-16,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,43423.88,propulsao,Mateus Antunes,Fortaleza do Tabocão,TO,42282.25,338258.0,-8236.55,-2.5,2024,1,1
219,9,115,14,11628.0,2023-02-11,Cabo de Nylon Delta Force Magnum Leviathan,830.59,ancoragem,Lucas Guedes Cunha Lopes,João Pessoa,PB,839.5,11753.0,-125.0,-1.07,2023,2,5
220,29,23,14,148675.95,2024-08-29,Piloto Automático Furuno Torque Peak,11178.63,eletronicos,Gabriela Moraes Macedo Nunes,Fortaleza,CE,11223.3,157126.2,-8450.25,-5.68,2024,8,3
221,39,104,4,14852.0,2023-07-23,Cabo de Nylon Delta Zen Vortex Storm,3713.02,ancoragem,Renata Oliveira Siqueira,Suape (Ipojuca),PE,3712.7,14850.8,1.2,0.01,2023,7,6
222,27,116,9,23180.0,2023-06-21,Cabo de Nylon Delta Velocity Oceanic Abyss,2575.52,ancoragem,Flávia Nunes Martins Ribeiro Coelho,Salvador,BA,2511.2,22600.8,579.2,2.5,2023,6,2
223,18,125,9,29088.05,2023-11-06,Cabo de Nylon Danforth Kinetic,3402.07,ancoragem,Adriana Guedes Borges Alves Rocha,Santarém,PA,3231.35,29082.15,5.9,0.02,2023,11,0
224,42,34,10,46716.25,2023-11-21,Transponder AIS Helix Torque,4917.53,eletronicos,Márcia Figueiredo,Vila do Conde (Barcarena),PA,4758.3,47583.0,-866.75,-1.86,2023,11,1
225,41,106,14,58318.6,2023-09-03,Âncora Danforth Nitro Titan Vox,4384.87,ancoragem,Pedro Ribeiro Costa Santos Correia,Aratu (Candeias),BA,4591.85,64285.9,-5967.3,-10.23,2023,9,6
226,18,144,13,27344.8,2024-09-14,Boia de Arqueamento Bruce Barracuda,2214.14,ancoragem,Adriana Guedes Borges Alves Rocha,Santarém,PA,2012.7,26165.1,1179.7,4.31,2024,9,5
227,15,9,6,238233.0,2024-11-18,Transponder AIS Titan Pulse,39705.5,eletronicos,Carla Lopes Alves Pacheco Rocha,Fortaleza do Tabocão,TO,36293.2,217759.2,20473.8,8.59,2024,11,0
228,6,78,6,730569.0,2024-01-24,Motor Elétrico Honda Mako Axis 131HP,121761.56,propulsao,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza do Tabocão,TO,122127.95,732767.7,-2198.7,-0.3,2024,1,2
229,42,100,4,418401.0,2023-07-17,Motor Elétrico Honda Vector Abyss 220HP,104600.24,propulsao,Márcia Figueiredo,Vila do Conde (Barcarena),PA,99036.4,396145.6,22255.4,5.32,2023,7,0
230,14,78,5,578367.6,2024-08-04,Motor Elétrico Honda Mako Axis 131HP,121761.56,propulsao,Gabriela Silva Vieira Amaral,Itacoatiara,AM,122127.95,610639.75,-32272.15,-5.58,2024,8,6
231,6,16,4,120024.0,2023-05-11,Sonda Garmin Axis,30005.99,eletronicos,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza do Tabocão,TO,27457.4,109829.6,10194.4,8.49,2023,5,3
232,42,144,9,18930.65,2024-01-18,Boia de Arqueamento Bruce Barracuda,2214.14,ancoragem,Márcia Figueiredo,Vila do Conde (Barcarena),PA,2012.7,18114.3,816.35,4.31,2024,1,3
233,23,83,4,539216.0,2023-06-05,Motor Diesel Yanmar Dash Nitro 184HP,134803.88,propulsao,Bruna Mendonça Rodrigues,Santos,SP,179198.5,716794.0,-177578.0,-32.93,2023,6,0
234,46,22,2,74960.7,2024-08-17,Transponder Furuno Force Ion,39452.86,eletronicos,Ana Silva Costa Farias Coelho,Macapá,AP,38153.35,76306.7,-1346.0,-1.8,2024,8,5
235,29,131,2,1830.65,2024-07-28,Boia de Arqueamento Danforth Core Vortex,963.59,ancoragem,Gabriela Moraes Macedo Nunes,Fortaleza,CE,878.1,1756.2,74.45,4.07,2024,7,6
236,33,113,10,41752.5,2023-01-08,Âncora Delta Mako Ultra,4394.96,ancoragem,Diego Costa Guedes Cunha,Rio Grande,RS,3887.85,38878.5,2874.0,6.88,2023,1,6
237,36,117,14,57442.0,2024-03-23,Corrente Danforth Zen Abyss Axis,4103.01,ancoragem,Francisca Ribeiro Pinheiro,Belém,PA,4117.0,57638.0,-196.0,-0.34,2024,3,5
238,40,55,4,417951.55,2024-04-17,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,propulsao,Lucas Pacheco,Corumbá,MS,110693.4,442773.6,-24822.05,-5.94,2024,4,2
239,28,28,10,142586.0,2024-01-10,Piloto Automático AIS Core,14258.56,eletronicos,Bianca Rodrigues,Antonina,PR,13883.7,138837.0,3749.0,2.63,2024,1,2
240,47,91,10,1348860.0,2023-04-21,Motor Elétrico Tohatsu Zenith Oceanic 113HP,134886.02,propulsao,Gabriela Barros Lacerda,Niterói,RJ,138358.85,1383588.5,-34728.5,-2.57,2023,4,4
241,21,81,5,610742.0,2023-11-28,Motor Elétrico Torqeedo Barracuda Magnum Helix 101HP,122148.49,propulcao,Sandra Rocha Oliveira Soares Peixoto,Rio Branco,AC,118427.5,592137.5,18604.5,3.05,2023,11,1
242,2,132,14,21882.0,2024-03-17,Corrente Bruce Nautic Evo,1562.97,ancoragem,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,1572.3,22012.2,-130.2,-0.6,2024,3,6
243,40,98,14,1055503.2,2023-02-23,Motor Diesel Parsun Velocity Abyss Orca 235HP,79361.13,propulsao,Lucas Pacheco,Corumbá,MS,64334.0,900676.0,154827.2,14.67,2023,2,3
244,28,130,10,41441.0,2024-07-17,Boia de Arqueamento Delta Zen Boost Vortex,4144.09,ancoragem,Bianca Rodrigues,Antonina,PR,3761.15,37611.5,3829.5,9.24,2024,7,2
245,12,55,7,769910.0,2024-07-10,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,propulsao,Rafael Pereira Barros,Fortaleza do Tabocão,TO,110693.4,774853.8,-4943.8,-0.64,2024,7,2
246,28,137,14,47397.0,2023-07-01,Âncora Danforth Impulse,3385.47,ancoragem,Bianca Rodrigues,Antonina,PR,3369.9,47178.6,218.4,0.46,2023,7,5
247,23,22,11,412281.95,2024-05-23,Transponder Furuno Force Ion,39452.86,eletronicos,Bruna Mendonça Rodrigues,Santos,SP,38153.35,419686.85,-7404.9,-1.8,2024,5,3
248,36,103,12,21470.0,2024-12-28,Âncora Delta Swift,1789.19,ancoragem,Francisca Ribeiro Pinheiro,Belém,PA,1634.55,19614.6,1855.4,8.64,2024,12,5
249,38,67,13,1115258.0,2024-12-07,Motor de Popa Yamaha Mako 108HP,85789.05,propulsao,Mateus Antunes,Fortaleza do Tabocão,TO,83603.65,1086847.45,28410.55,2.55,2024,12,5
250,34,66,14,167202.85,2023-12-01,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,12571.63,propulcao,Victor Vieira Nunes Cunha,Fortaleza,CE,11488.5,160839.0,6363.85,3.81,2023,12,4
252,15,70,1,34355.0,2024-10-12,Motor Diesel Parsun Boost Helix Velocity 146HP,34355.43,propulsao,Carla Lopes Alves Pacheco Rocha,Fortaleza do Tabocão,TO,27743.15,27743.15,6611.85,19.25,2024,10,5
253,5,61,14,392261.0,2024-03-15,Motor Diesel Honda Prime 84HP,28018.63,propulsao,Pedro Freitas,Santarém Novo,PA,25510.9,357152.6,35108.4,8.95,2024,3,4
254,24,5,7,157398.85,2023-10-27,Piloto Automático Furuno Storm,23669.01,eletronicos,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,21636.85,151457.95,5940.9,3.77,2023,10,4
255,10,74,9,740075.65,2023-09-21,Motor de Popa Honda Torque 228HP,86558.56,propulcao,Débora Paiva,Santarém,PA,85801.8,772216.2,-32140.55,-4.34,2023,9,3
256,12,130,4,16576.0,2023-06-05,Boia de Arqueamento Delta Zen Boost Vortex,4144.09,ancoragem,Rafael Pereira Barros,Fortaleza do Tabocão,TO,3761.15,15044.6,1531.4,9.24,2023,6,0
257,15,124,1,3581.5,2023-04-30,Corrente Delta Axis,3769.93,ancoragem,Carla Lopes Alves Pacheco Rocha,Fortaleza do Tabocão,TO,3326.15,3326.15,255.35,7.13,2023,4,6
258,49,7,3,55628.2,2024-09-12,Radar AIS Zen,19518.77,eletronicos,Diego Costa Tavares Antunes,Aracaju,SE,18393.1,55179.3,448.9,0.81,2024,9,3
259,11,51,5,320795.0,2023-11-27,Motor Diesel Tohatsu Evo Zenith 16HP,64158.99,propulsao,Victor Torres Monteiro,Porto Seguro,BA,58845.25,294226.25,26568.75,8.28,2023,11,0
260,3,59,1,87166.0,2024-01-03,Motor Diesel Yanmar Hydro Magnum Boost 267HP,87166.14,propulsao,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,76807.85,76807.85,10358.15,11.88,2024,1,2
261,11,130,4,16576.0,2024-07-24,Boia de Arqueamento Delta Zen Boost Vortex,4144.09,ancoragem,Victor Torres Monteiro,Porto Seguro,BA,3761.15,15044.6,1531.4,9.24,2024,7,2
262,1,65,15,383366.0,2023-02-26,Motor de Popa Torqeedo Nautic Swift 223HP,25557.7,propulcao,Femininos Oliveira Antunes,Aratu (Candeias),BA,24982.6,374739.0,8627.0,2.25,2023,2,6
263,3,107,2,2875.65,2024-11-29,Boia de Arqueamento Bruce Tidal Marlin,1513.38,ancoragem,Daniel Farias Ribeiro Teixeira,Rio Grande,RS,1557.95,3115.9,-240.25,-8.35,2024,11,4
264,10,32,12,142528.5,2024-01-24,Sonda AIS Impulse Oceanic Zenith,12502.46,eletronicos,Débora Paiva,Santarém,PA,11444.95,137339.4,5189.1,3.64,2024,1,2
265,15,64,12,1338067.0,2024-01-12,Motor Elétrico Yamaha Swift Drift Current 265HP,111505.55,propulsao,Carla Lopes Alves Pacheco Rocha,Fortaleza do Tabocão,TO,106761.1,1281133.2,56933.8,4.25,2024,1,4
266,45,16,9,270054.0,2023-08-17,Sonda Garmin Axis,30005.99,eletronicos,Amanda Santos Figueiredo Rodrigues Siqueira,Santarém,PA,27457.4,247116.6,22937.4,8.49,2023,8,3
267,41,101,14,6488.0,2023-07-15,Cabo de Nylon Delta Vortex,463.4,ancoragem,Pedro Ribeiro Costa Santos Correia,Aratu (Candeias),BA,376.6,5272.4,1215.6,18.74,2023,7,5
268,24,97,5,676675.0,2024-11-09,Motor de Popa Tohatsu Evo 168HP,135335.07,propulsao,Carla Peixoto Azevedo Silva Araújo,Laguna,SC,128039.4,640197.0,36478.0,5.39,2024,11,5
269,4,82,8,413072.0,2024-06-13,Motor Elétrico Volvo Nautic Vox 118HP,51634.04,propulsao,Thiago Moreira,Rio Branco,AC,48851.45,390811.6,22260.4,5.39,2024,6,3
270,2,119,12,39070.0,2024-09-16,Âncora Bruce Aqua,3255.82,ancoragem,Fernanda Azevedo Soares Nunes Vieira,Recife,PE,3349.4,40192.8,-1122.8,-2.87,2024,9,0
271,49,105,15,4643.0,2023-08-20,Cabo de Nylon Danforth Prime,309.54,ancoragem,Diego Costa Tavares Antunes,Aracaju,SE,266.85,4002.75,640.25,13.79,2023,8,6
272,6,106,8,33325.05,2023-05-10,Âncora Danforth Nitro Titan Vox,4384.87,ancoragem,Antônia Coelho Pinheiro Peixoto Cavalcanti,Fortaleza do Tabocão,TO,4591.85,36734.8,-3409.75,-10.23,2023,5,2
